domain,reliability_label,wiki_citation
understandingthethreat.com,-1,0
uniteamericafirst.com,-1,0
unitynewsnetwork.co.uk,0,0
unmuzzlednews.com,0,0
upgazette.com,0,0
upperdeltanews.com,0,0
usbacklash.org,-1,0
usareally.com,-1,0
usasupreme.com,-1,0
ussanews.com,-1,0
vancouvertimes.org,0,0
patriotfront.us,-1,0
vdare.com,-1,0
verdugosnews.com,0,0
victorvalleytimes.com,0,0
vidmax.com,-1,0
thevirginiastar.com,0,0
visiontimes.com,0,0
wallbuilders.com,-1,0
waronfakes.com,-1,0
warnerrobinstoday.com,0,0
warroom.org,-1,0
washingtonsources.org,0,0
washingtontimes.com,0,0
waterfordtoday.com,0,0
waterlootimes.com,0,0
waynedupree.com,-1,0
wcgeorgianews.com,0,0
wcindiananews.com,0,0
wciowanews.com,0,0
wcminnesotanews.com,0,0
wcmissnews.com,0,0
weibo.com,0,0
westatlantanews.com,0,0
wethepeopledaily.com,-1,0
westbanklanews.com,0,0
wcalabamanews.com,0,0
wcmichigannews.com,0,0
westcentralreporter.com,0,0
westcontracostanews.com,0,0
westcooknews.com,0,0
westdsmnews.com,0,0
westeldoradonews.com,0,0
westernwaynetoday.com,0,0
westflnews.com,0,0
westhillsboroughnews.com,0,0
westindynews.com,0,0
westlatimes.com,0,0
westmassnews.com,0,0
westoctimes.com,0,0
westpennyroyalnews.com,0,0
westsbvtimes.com,0,0
westsfvtoday.com,0,0
westsgvnews.com,0,0
westtwincities.com,0,0
westventuranews.com,0,0
westvolusianews.com,0,0
whatfinger.com,-1,0
wichitastandard.com,0,0
willcountygazette.com,0,0
winecountrytimes.com,0,0
wiregrasstimes.com,0,0
wisconsinlaketimes.com,0,0
thepublicdiscourse.com,-1,0
wndnewscenter.org,-1,0
womenarehuman.com,0,0
wnd.com,-1,0
wn.com,0,0
worldstarhiphop.com,0,0
worldtribune.com,-1,0
wyandottetimes.com,0,0
news.cn,0,0
xinhuanet.com,0,0
yavapainews.com,0,0
yellowhammertimes.com,0,0
yaliberty.org,-1,0
yc.news,0,0
yournews.com,0,0
yubasuttertimes.com,0,0
z3news.com,-1,0
mdpi.com,0,0
airspacemag.com,1,0
cornell.edu,1,0
aap.org,1,0
aaas.org,1,0
cancer.org,1,0
agu.org,1,0
ajaonline.org,1,0
aphapublications.org,1,0
lung.org,1,0
ama-assn.org,1,0
aps.org,1,0
psychiatry.org,1,0
apsa.org,1,0
americanscientist.org,1,0
archaeology.org,1,0
astronomy.com,1,0
skeptics.com.au,1,0
autisticadvocacy.org,1,0
sciencefocus.com,1,0
biomedcentral.com,1,0
biospace.com,0,0
bio.org,1,0
carbonbrief.org,1,0
cdc.gov,1,0
climateactiontracker.org,1,0
climatecentral.org,1,0
climatefeedback.org,1,0
climatesciencewatch.org,1,0
cochrane.org,1,0
consumerlab.com,1,0
contagionlive.com,1,0
cosmosmagazine.com,1,0
covid.gov,1,0
disabilityscoop.com,1,0
discovermagazine.com,1,0
drugs.com,1,0
earthsky.org,1,0
britannica.com,1,0
eurekalert.org,1,0
everydayhealth.com,1,0
fas.org,1,0
frontiersin.org,0,0
futurism.com,0,0
genengnews.com,1,0
geneticliteracyproject.org,1,0
healio.com,1,0
healthaffairs.org,1,0
healthline.com,0,0
ieee.org,1,0
healthdata.org,1,0
issues.org,1,0
hopkinsmedicine.org,1,0
livescience.com,1,0
medicalnewstoday.com,1,0
medpagetoday.com,1,0
mentaldaily.com,1,0
nationalgeographic.com,1,0
nature.com,1,0
newatlas.com,1,0
nejm.org,1,0
news-medical.net,0,0
paho.org,1,0
psychcentral.com,1,0
psychologytoday.com,1,0
psypost.org,1,0
nih.gov,1,0
researchgate.net,1,0
resourcewatch.org,1,0
sciencedirect.com,1,0
sciencefeedback.co,1,0
scienceillustrated.com.au,1,0
science.org,1,0
sciencealert.com,1,0
scientificamerican.com,1,0
scitechdaily.com,1,0
ucsd.edu,1,0
singularityhub.com,1,0
aip.org,1,0
thelancet.com,1,0
thelogicofscience.com,1,0
the-scientist.com,1,0
skepdic.com,1,0
blogspot.com,1,0
unep.org,1,0
universetoday.com,1,0
ornl.gov,1,0
vaxopedia.org,1,0
verywellhealth.com,1,0
verywellfamily.com,1,0
verywellfit.com,1,0
webmd.com,1,0
who.int,1,0
wmo.int,1,0
zmescience.com,1,0
courier-tribune.com,1,0
cpac.ca,1,0
law.com,1,0
federaltimes.com,1,0
healthcarefinancenews.com,1,0
iea.org,1,0
knowyourmeme.com,1,0
leadstories.com,1,0
memeorandum.com,0,0
military.com,1,0
militarytimes.com,1,0
nber.org,1,0
followthemoney.org,1,0
nationmaster.com,1,0
necn.com,1,0
newslookup.com,0,0
nolabels.org,1,0
noozhawk.com,1,0
patch.com,1,0
patheos.com,0,0
piie.com,1,0
placesjournal.org,1,0
poynter.org,1,0
prnewswire.com,1,0
procon.org,1,0
rsf.org,1,0
reporterslab.org,1,0
riverbender.com,1,0
rollcall.com,1,0
sayfiereview.com,1,0
scotusblog.com,1,0
siouxcityjournal.com,1,0
smartnews.com,0,0
southbendtribune.com,1,0
sun-sentinel.com,1,0
swtimes.com,1,0
stripes.com,1,0
statesmanjournal.com,1,0
texasstandard.org,1,0
thecipherbrief.com,1,0
theconversation.com,1,0
defconwarningsystem.com,1,0
memepoliceman.com,0,0
newslit.org,1,0
waff.com,1,0
wcjb.com,1,0
americablog.com,1,0
joebiden.com,0,0
leftfootforward.org,0,0
leftvoice.org,0,0
libcom.org,0,0
liberationnews.org,0,0
mainebeacon.com,1,0
merryjane.com,0,0
miaminewtimes.com,1,0
muncievoice.com,0,0
msmagazine.com,1,0
nrdc.org,0,0
newstatesman.com,1,0
newsone.com,0,0
opednews.com,0,0
pfaw.org,0,0
people.com,1,0
projectcensored.org,1,0
queerty.com,1,0
rsn.org,0,0
readingthepictures.org,0,0
refinery29.com,0,0
rightwingwatch.org,1,0
trofire.com,0,0
scarymommy.com,0,0
shadowproof.com,1,0
smirkingchimp.com,0,0
stpete4peace.org,0,0
advocate.com,1,0
thebaffler.com,1,0
theburningspear.com,1,0
climaterealityproject.org,0,0
dworkinreport.com,0,0
thefloridasqueeze.com,0,0
americanpublicmedia.org,1,0
cleantechnica.com,1,0
emptywheel.net,1,0
justsecurity.org,1,0
koco.com,1,0
kurdistan24.net,0,0
latintimes.com,1,0
kentucky.com,1,0
lifehacker.com,0,0
mediafiledc.com,1,0
metro.us,1,0
jsonline.com,1,0
startribune.com,1,0
natmonitor.com,1,0
newsandguts.com,0,0
niskanencenter.org,1,0
openthegovernment.org,0,0
outsidethebeltway.com,1,0
ozy.com,1,0
positive.news,1,0
relevantmagazine.com,1,0
religionnews.com,1,0
sacbee.com,1,0
sfchronicle.com,1,0
mercurynews.com,1,0
independent.com,1,0
saudigazette.com.sa,0,0
sfgate.com,1,0
sojo.net,1,0
sootoday.com,1,0
spiegel.de,1,0
statnews.com,1,0
stepfeed.com,0,0
syriahr.com,0,0
taxjustice.net,1,0
taxpolicycenter.org,1,0
techcrunch.com,1,0
texasmonthly.com,1,0
augustachronicle.com,1,0
thebureauinvestigates.com,1,0
thecitizen.org.au,1,0
courier-journal.com,1,0
daltondailycitizen.com,1,0
dailyhive.com,0,0
dailytarheel.com,1,0
theday.com,1,0
ecfr.eu,1,0
heraldnet.com,1,0
indianexpress.com,0,0
alaraby.co.uk,0,0
thenewtropic.com,1,0
thecjn.ca,1,0
taxpayer.com,1,0
detroitnews.com,1,0
justfactsdaily.com,0,0
koreaherald.com,0,0
reviewjournal.com,1,0
nikkei.com,1,0
ottawacitizen.com,1,0
post-gazette.com,1,0
triblive.com,1,0
rstreet.org,1,0
realclearinvestigations.com,0,0
valleynewslive.com,1,0
remingtonresearchgroup.com,1,0
republicworld.com,0,0
sofrep.com,0,0
twincities.com,1,0
studentnewsdaily.com,0,0
tallahassee.com,1,0
thebrunswicknews.com,1,0
citizen.co.za,1,0
jewishpress.com,1,0
nation.com.pk,0,0
thenewatlantis.com,1,0
altnewsmedia.net,0,0
bizpacreview.com,0,0
dailyreckoning.com,0,0
intellectualtakeout.org,0,0
investors.com,0,0
legalinsurrection.com,0,0
manhattan-institute.org,0,0
nationalreview.com,0,0
openvaers.com,0,0
ricochet.com,0,0
sentinelksmo.org,0,0
sbgi.net,0,0
spiked-online.com,0,0
americanmind.org,0,0
conservativewoman.co.uk,0,0
activistpost.com,-1,0
geopolitics.co,0,0
jesus-is-savior.com,-1,0
mediafactwatch.com,-1,0
naturalsociety.com,0,0
neonnettle.com,-1,0
newamericannews.com,-1,0
qanon.pub,-1,0
realnews24.com,-1,0
redoubtnews.com,0,0
rense.com,-1,0
space.news,-1,0
swprs.org,0,0
theautomaticearth.com,-1,0
corbettreport.com,-1,0
eutimes.net,-1,0
thefullertoninformer.com,-1,0
thelibertybeacon.com,-1,0
whatreallyhappened.com,-1,0
worlddoctorsalliance.com,-1,0
2020conservative.com,-1,0
bluntforcetruth.com,-1,0
breakingfirst.com,-1,0
c19aspirin.com,0,0
c19bromhexine.com,0,0
c19budesonide.com,0,0
c19colchicine.com,0,0
c19curcumin.com,0,0
c19ly.com,0,0
c19favipiravir.com,0,0
c19fluvoxamine.com,0,0
c19hcq.com,0,0
c19ic.com,0,0
c19ivermectin.com,0,0
c19melatonin.com,0,0
c19mp.com,0,0
c19nitazoxanide.com,0,0
c19ns.com,0,0
c19proxalutamide.com,0,0
c19pvpi.com,0,0
c19quercetin.com,0,0
c19regn.com,0,0
c19rmd.com,0,0
c19sv.com,0,0
c19vitaminc.com,0,0
c19vitamind.com,0,0
c19zinc.com,0,0
centennialstatenews.com,0,0
constative.com,0,0
c19early.com,0,0
cowgernation.com,0,0
dailysurge.com,-1,0
firstinfreedomdaily.com,0,0
free-speechfront.info,-1,0
ipatriot.com,0,0
ivmmeta.com,0,0
knightstemplarorder.com,-1,0
lewrockwell.com,-1,0
mauireporter.com,0,0
mondoweiss.net,0,0
natall.com,-1,0
nationalenquirer.com,-1,0
nationalvanguard.org,-1,0
newnation.org,-1,0
newswars.com,-1,0
ocalastandard.com,0,0
overpassesforamerica.com,0,0
thepatriotjournal.com,0,0
patrioticviralnews.com,-1,0
personalinterpretation.com,-1,0
political-discussion.com,-1,0
thepoliticalinsider.com,-1,0
quillette.com,0,0
goodsciencing.com,-1,0
revolver.news,0,0
secureamericanow.org,0,0
secoloradonews.com,0,0
shtfplan.com,-1,0
southafricatoday.net,0,0
stanislausnews.com,0,0
staresattheworld.com,-1,0
steadfastandloyal.com,0,0
stonecoldtruth.com,-1,0
speech-point.com,-1,0
summit.news,-1,0
supportisraelnow.com,-1,0
syrianews.cc,-1,0
takimag.com,-1,0
teaparty.org,-1,0
buffalochronicle.com,0,0
thecoloradoherald.com,-1,0
theconservativebrief.com,0,0
thefederalistpapers.org,-1,0
freetelegraph.com,0,0
theconservativetreehouse.com,-1,0
thelibertydaily.com,0,0
majalla.com,0,0
thenationalpatriot.com,-1,0
thepolitics.online,-1,0
digifection.com,-1,0
thetruthvoice.net,-1,0
truthbasedmedia.com,-1,0
apa.org,1,0
adaa.org,1,0
examine.com,1,0
healthfeedback.org,1,0
irena.org,1,0
mayoclinic.org,1,0
medicalxpress.com,1,0
medscape.com,1,0
technologyreview.com,1,0
noaa.gov,1,0
newhumanist.org.uk,1,0
newscientist.com,1,0
nextbigfuture.com,1,0
oceana.org,1,0
phys.org,1,0
plos.org,1,0
quantamagazine.org,1,0
realclimate.org,1,0
sciencebasedmedicine.org,1,0
sciencedaily.com,1,0
sciencenews.org,1,0
skeptoid.com,1,0
smithsonianmag.com,1,0
societyforscience.org,1,0
bmj.com,1,0
democracychronicles.org,0,0
msnbc.com,0,0
derstandard.at,1,0
houstonchronicle.com,1,0
cincinnati.com,1,0
popularresistance.org,0,0
blackenterprise.com,1,0
blackpressusa.com,1,0
cbc.ca,1,0
radio-canada.ca,1,0
deseret.com,1,0
atr.org,0,0
thecollegefix.com,0,0
charismanews.com,0,0
clashdaily.com,-1,0
watchers.news,0,0
